SNID: SN2011fe
SURVEY: NULL
FILTERS: gUBVIR
REDSHIFT_FINAL: 0.0008 +- 0.0010
PEAKMJD: 55810.0
	
NOBS: 2847
NVAR: 7
VARLIST:  MJD  FLT FIELD   FLUXCAL	 FLUXCALERR	   MAG	   MAGERR

OBS: 55807.8  V  NULL	6848571.591  0.000	10.411  0.000
OBS: 55807.8  I  NULL	6792036.326  0.000	10.420  0.000
OBS: 55807.8  R  NULL	7046930.690  0.000	10.380  0.000
OBS: 55807.8  V  NULL	6309573.445  0.000	10.500  0.000
OBS: 55807.8  V  NULL	5727960.310  0.000	10.605  0.000
OBS: 55807.9  B  NULL	6367955.209  0.000	10.490  0.000
OBS: 55807.9  I  NULL	6792036.326  0.000	10.420  0.000
OBS: 55807.9  R  NULL	6982324.041  0.000	10.390  0.000
OBS: 55807.9  V  NULL	6251726.928  0.000	10.510  0.000
OBS: 55808.0  B  NULL	7271098.032  0.000	10.346  0.000
OBS: 55808.0  I  NULL	6905577.442  0.000	10.402  0.000
OBS: 55808.0  R  NULL	7338376.673  0.000	10.336  0.000
OBS: 55808.0  V  NULL	6510284.984  0.000	10.466  0.000
OBS: 55808.8  B  NULL	8226213.939  0.000	10.212  0.000
OBS: 55808.8  V  NULL	7663020.723  0.000	10.289  0.000
OBS: 55808.8  B  NULL	7516228.940  0.000	10.310  0.000
OBS: 55808.8  I  NULL	7244359.601  0.000	10.350  0.000
OBS: 55808.8  R  NULL	7655966.069  0.000	10.290  0.000
OBS: 55808.8  U  NULL	12133888.505  0.000	9.790  0.000
OBS: 55808.8  V  NULL	7112135.137  0.000	10.370  0.000
OBS: 55809.1  B  NULL	7177942.913  0.000	10.360  0.000
OBS: 55809.1  I  NULL	7726805.851  0.000	10.280  0.000
OBS: 55809.1  V  NULL	7585775.750  0.000	10.300  0.000
OBS: 55810.8  B  NULL	9944890.372  0.000	10.006  0.000
OBS: 55810.8  V  NULL	8953647.655  0.000	10.120  0.000
OBS: 55810.8  B  NULL	9375620.069  0.000	10.070  0.000
OBS: 55810.8  I  NULL	8241381.150  0.000	10.210  0.000
OBS: 55810.8  R  NULL	9036494.737  0.000	10.110  0.000
OBS: 55810.8  U  NULL	16143585.568  0.000	9.480  0.000
OBS: 55810.8  V  NULL	8871560.120  0.000	10.130  0.000
OBS: 55810.8  B  NULL	9558725.719  0.000	10.049  0.000
OBS: 55810.8  V  NULL	8417827.077  0.000	10.187  0.000
OBS: 55811.1  B  NULL	8550667.129  0.000	10.170  0.000
OBS: 55811.1  I  NULL	8165823.714  0.000	10.220  0.000
OBS: 55811.1  V  NULL	9289663.868  0.000	10.080  0.000
OBS: 55812.8  B  NULL	10656142.022  0.000	9.931  0.000
OBS: 55812.8  V  NULL	9541134.103  0.000	10.051  0.000
OBS: 55813.8  B  NULL	10568175.092  0.000	9.940  0.000
OBS: 55813.8  V  NULL	10270698.960  0.000	9.971  0.000
OBS: 55813.8  B  NULL	10884287.379  0.000	9.908  0.000
OBS: 55813.8  V  NULL	10009214.583  0.000	9.999  0.000
OBS: 55814.0  B  NULL	9691700.839  0.000	10.034  0.000
OBS: 55814.0  I  NULL	7870457.897  0.000	10.260  0.000
OBS: 55814.0  R  NULL	9620552.192  0.000	10.042  0.000
OBS: 55814.0  V  NULL	9871883.011  0.000	10.014  0.000
OBS: 55814.8  B  NULL	10804383.724  0.000	9.916  0.000
OBS: 55814.8  V  NULL	9781377.043  0.000	10.024  0.000
OBS: 55814.8  B  NULL	11035702.900  0.000	9.893  0.000
OBS: 55814.8  V  NULL	10111137.120  0.000	9.988  0.000
OBS: 55814.8  B  NULL	10656142.022  0.000	9.931  0.000
OBS: 55814.8  V  NULL	9745407.418  0.000	10.028  0.000
OBS: 55814.9  B  NULL	10280162.981  0.000	9.970  0.000
