SNID: SN2005hk
SURVEY: NULL
FILTERS: riuzgVBUIR
REDSHIFT_FINAL: 0.0131 +- 0.0010
PEAKMJD: 53684.0
	
NOBS: 497
NVAR: 7
VARLIST:  MJD  FLT FIELD   FLUXCAL	 FLUXCALERR	   MAG	   MAGERR

OBS: 53677.8  U  NULL	65162.839  0.000	15.465  0.000
OBS: 53677.8  B  NULL	32092.238  0.000	16.234  0.000
OBS: 53677.8  B  NULL	29922.646  0.000	16.310  0.000
OBS: 53678.7  V  NULL	32628.717  0.000	16.216  0.000
OBS: 53678.7  B  NULL	34482.600  0.000	16.156  0.000
OBS: 53678.7  U  NULL	55718.575  0.000	15.635  0.000
OBS: 53679.3  r  NULL	34737.615  0.000	16.148  0.000
OBS: 53679.3  r  NULL	34546.177  0.000	16.154  0.000
OBS: 53679.3  i  NULL	27720.432  0.000	16.393  0.000
OBS: 53679.3  i  NULL	27618.494  0.000	16.397  0.000
OBS: 53679.3  u  NULL	27314.924  0.000	16.409  0.000
OBS: 53679.3  u  NULL	26668.587  0.000	16.435  0.000
OBS: 53679.3  z  NULL	23550.493  0.000	16.570  0.000
OBS: 53679.3  z  NULL	23420.707  0.000	16.576  0.000
OBS: 53679.3  g  NULL	38159.265  0.000	16.046  0.000
OBS: 53679.3  g  NULL	37739.835  0.000	16.058  0.000
OBS: 53679.6  B  NULL	35448.674  0.000	16.126  0.000
OBS: 53679.6  I  NULL	37670.380  0.000	16.060  0.000
OBS: 53679.6  R  NULL	38976.245  0.000	16.023  0.000
OBS: 53679.6  V  NULL	34135.007  0.000	16.167  0.000
OBS: 53679.7  V  NULL	36441.815  0.000	16.096  0.000
OBS: 53679.8  U  NULL	56702.212  0.000	15.616  0.000
OBS: 53679.8  U  NULL	56650.011  0.000	15.617  0.000
OBS: 53679.8  B  NULL	37705.092  0.000	16.059  0.000
OBS: 53680.4  V  NULL	38300.108  0.000	16.042  0.000
OBS: 53680.5  B  NULL	37462.780  0.000	16.066  0.000
OBS: 53680.5  I  NULL	40588.219  0.000	15.979  0.000
OBS: 53680.5  R  NULL	42305.809  0.000	15.934  0.000
OBS: 53680.5  U  NULL	64150.493  0.000	15.482  0.000
OBS: 53680.5  V  NULL	38124.135  0.000	16.047  0.000
OBS: 53680.6  V  NULL	39012.160  0.000	16.022  0.000
OBS: 53680.6  U  NULL	56702.212  0.000	15.616  0.000
OBS: 53680.6  U  NULL	57438.091  0.000	15.602  0.000
OBS: 53680.6  B  NULL	39518.459  0.000	16.008  0.000
OBS: 53680.7  V  NULL	39445.730  0.000	16.010  0.000
OBS: 53680.7  U  NULL	56859.102  0.000	15.613  0.000
OBS: 53680.7  U  NULL	59210.673  0.000	15.569  0.000
OBS: 53680.7  B  NULL	40068.215  0.000	15.993  0.000
OBS: 53681.2  U  NULL	63328.616  0.000	15.496  0.000
OBS: 53681.2  B  NULL	40327.379  0.000	15.986  0.000
OBS: 53681.3  r  NULL	40663.055  0.000	15.977  0.000
OBS: 53681.3  r  NULL	40438.962  0.000	15.983  0.000
OBS: 53681.3  i  NULL	32688.877  0.000	16.214  0.000
OBS: 53681.3  i  NULL	32568.668  0.000	16.218  0.000
OBS: 53681.3  u  NULL	27542.287  0.000	16.400  0.000
OBS: 53681.3  u  NULL	26890.570  0.000	16.426  0.000
OBS: 53681.3  z  NULL	29026.856  0.000	16.343  0.000
OBS: 53681.3  z  NULL	28866.890  0.000	16.349  0.000
OBS: 53681.3  g  NULL	43531.136  0.000	15.903  0.000
OBS: 53681.3  g  NULL	43052.661  0.000	15.915  0.000
OBS: 53681.5  B  NULL	39664.319  0.000	16.004  0.000
OBS: 53681.5  I  NULL	45040.168  0.000	15.866  0.000
OBS: 53681.5  R  NULL	45206.408  0.000	15.862  0.000
OBS: 53681.5  U  NULL	84644.745  0.000	15.181  0.000
OBS: 53681.5  V  NULL	39554.874  0.000	16.007  0.000
OBS: 53681.6  V  NULL	40588.219  0.000	15.979  0.000
OBS: 53681.6  B  NULL	41571.912  0.000	15.953  0.000
OBS: 53681.8  V  NULL	41995.233  0.000	15.942  0.000
OBS: 53681.8  B  NULL	41571.912  0.000	15.953  0.000
OBS: 53681.8  U  NULL	57597.018  0.000	15.599  0.000
OBS: 53681.8  U  NULL	57385.213  0.000	15.603  0.000
OBS: 53682.6  B  NULL	41077.121  0.000	15.966  0.000
OBS: 53682.6  I  NULL	47951.257  0.000	15.798  0.000
OBS: 53682.6  R  NULL	48573.567  0.000	15.784  0.000
OBS: 53682.6  U  NULL	62230.029  0.000	15.515  0.000
OBS: 53682.6  V  NULL	43651.583  0.000	15.900  0.000
OBS: 53682.6  V  NULL	44218.092  0.000	15.886  0.000
OBS: 53682.7  B  NULL	41840.802  0.000	15.946  0.000
OBS: 53682.7  V  NULL	44750.717  0.000	15.873  0.000
OBS: 53682.7  U  NULL	56859.102  0.000	15.613  0.000
OBS: 53682.7  B  NULL	42973.428  0.000	15.917  0.000
OBS: 53683.0  V  NULL	44136.714  0.000	15.888  0.000
OBS: 53685.3  r  NULL	50442.895  0.000	15.743  0.000
OBS: 53685.3  r  NULL	50164.906  0.000	15.749  0.000
OBS: 53685.3  i  NULL	39700.868  0.000	16.003  0.000
OBS: 53685.3  i  NULL	39554.874  0.000	16.007  0.000
OBS: 53685.3  u  NULL	24569.708  0.000	16.524  0.000
OBS: 53685.3  u  NULL	23988.329  0.000	16.550  0.000
OBS: 53685.3  z  NULL	35645.113  0.000	16.120  0.000
OBS: 53685.3  z  NULL	35448.674  0.000	16.126  0.000
OBS: 53685.3  g  NULL	48887.744  0.000	15.777  0.000
OBS: 53685.3  g  NULL	48350.392  0.000	15.789  0.000
OBS: 53687.5  B  NULL	39012.160  0.000	16.022  0.000
OBS: 53687.5  I  NULL	58775.996  0.000	15.577  0.000
OBS: 53687.5  R  NULL	55924.228  0.000	15.631  0.000
OBS: 53687.5  U  NULL	50535.899  0.000	15.741  0.000
OBS: 53687.5  V  NULL	50629.076  0.000	15.739  0.000
OBS: 53687.8  V  NULL	49750.792  0.000	15.758  0.000
OBS: 53687.8  B  NULL	38018.940  0.000	16.050  0.000
OBS: 53688.4  V  NULL	53407.223  0.000	15.681  0.000
OBS: 53688.4  U  NULL	36041.263  0.000	16.108  0.000
OBS: 53688.4  B  NULL	39737.451  0.000	16.002  0.000
OBS: 53688.7  V  NULL	49796.635  0.000	15.757  0.000
OBS: 53688.7  B  NULL	35941.815  0.000	16.111  0.000
OBS: 53688.7  U  NULL	45164.790  0.000	15.863  0.000
OBS: 53688.7  U  NULL	55411.512  0.000	15.641  0.000
OBS: 53689.6  B  NULL	32870.022  0.000	16.208  0.000
OBS: 53689.6  I  NULL	61773.186  0.000	15.523  0.000
OBS: 53689.6  R  NULL	59483.977  0.000	15.564  0.000
OBS: 53689.6  U  NULL	41457.203  0.000	15.956  0.000
OBS: 53689.6  V  NULL	51999.600  0.000	15.710  0.000
OBS: 53689.8  V  NULL	50535.899  0.000	15.741  0.000
OBS: 53690.6  V  NULL	52143.479  0.000	15.707  0.000
OBS: 53690.6  U  NULL	25491.771  0.000	16.484  0.000
OBS: 53690.6  B  NULL	29160.838  0.000	16.338  0.000
OBS: 53690.7  B  NULL	31332.857  0.000	16.260  0.000
OBS: 53690.7  I  NULL	68171.053  0.000	15.416  0.000
OBS: 53690.7  R  NULL	59538.789  0.000	15.563  0.000
OBS: 53690.7  U  NULL	38725.764  0.000	16.030  0.000
OBS: 53690.7  V  NULL	49522.208  0.000	15.763  0.000
OBS: 53690.8  V  NULL	49158.656  0.000	15.771  0.000
OBS: 53690.8  B  NULL	29160.838  0.000	16.338  0.000
OBS: 53691.6  B  NULL	27214.477  0.000	16.413  0.000
OBS: 53691.6  I  NULL	65102.850  0.000	15.466  0.000
OBS: 53691.6  R  NULL	59265.234  0.000	15.568  0.000
OBS: 53691.6  U  NULL	32448.902  0.000	16.222  0.000
OBS: 53691.6  V  NULL	48797.773  0.000	15.779  0.000
OBS: 53691.7  V  NULL	47119.427  0.000	15.817  0.000
OBS: 53691.7  U  NULL	23746.521  0.000	16.561  0.000
OBS: 53691.7  U  NULL	22100.393  0.000	16.639  0.000
OBS: 53691.7  B  NULL	26061.535  0.000	16.460  0.000
OBS: 53692.8  V  NULL	45123.211  0.000	15.864  0.000
OBS: 53692.8  B  NULL	22845.465  0.000	16.603  0.000
OBS: 53693.6  B  NULL	21458.532  0.000	16.671  0.000
OBS: 53693.6  I  NULL	67483.873  0.000	15.427  0.000
OBS: 53693.6  R  NULL	60089.695  0.000	15.553  0.000
OBS: 53693.6  U  NULL	23507.151  0.000	16.572  0.000
OBS: 53693.6  V  NULL	46131.757  0.000	15.840  0.000
OBS: 53693.7  V  NULL	42854.852  0.000	15.920  0.000
OBS: 53693.7  B  NULL	19319.683  0.000	16.785  0.000
OBS: 53694.1  V  NULL	46472.924  0.000	15.832  0.000
OBS: 53694.1  U  NULL	15848.932  0.000	17.000  0.000
OBS: 53694.1  B  NULL	21517.906  0.000	16.668  0.000
OBS: 53694.7  V  NULL	41610.219  0.000	15.952  0.000
OBS: 53694.7  B  NULL	17766.423  0.000	16.876  0.000
OBS: 53695.7  V  NULL	39409.416  0.000	16.011  0.000
OBS: 53695.7  U  NULL	10715.193  0.000	17.425  0.000
OBS: 53695.7  U  NULL	10185.914  0.000	17.480  0.000
OBS: 53695.7  B  NULL	15360.311  0.000	17.034  0.000
OBS: 53696.6  B  NULL	14034.599  0.000	17.132  0.000
OBS: 53696.6  I  NULL	65102.850  0.000	15.466  0.000
OBS: 53696.6  R  NULL	55004.725  0.000	15.649  0.000
OBS: 53696.6  U  NULL	13037.670  0.000	17.212  0.000
OBS: 53696.6  V  NULL	39120.104  0.000	16.019  0.000
OBS: 53696.6  V  NULL	36643.757  0.000	16.090  0.000
OBS: 53696.7  B  NULL	13427.650  0.000	17.180  0.000
OBS: 53697.2  r  NULL	47424.199  0.000	15.810  0.000
OBS: 53697.2  r  NULL	47162.846  0.000	15.816  0.000
OBS: 53697.2  i  NULL	46989.411  0.000	15.820  0.000
OBS: 53697.2  i  NULL	46816.614  0.000	15.824  0.000
OBS: 53697.2  u  NULL	4273.660  0.000	18.423  0.000
OBS: 53697.2  u  NULL	4172.535  0.000	18.449  0.000
OBS: 53697.3  z  NULL	42973.428  0.000	15.917  0.000
OBS: 53697.3  z  NULL	42736.603  0.000	15.923  0.000
OBS: 53697.3  g  NULL	19444.644  0.000	16.778  0.000
OBS: 53697.3  g  NULL	19230.917  0.000	16.790  0.000
OBS: 53697.4  V  NULL	36041.263  0.000	16.108  0.000
OBS: 53697.4  U  NULL	7921.365  0.000	17.753  0.000
OBS: 53697.4  B  NULL	12858.787  0.000	17.227  0.000
OBS: 53700.2  r  NULL	40253.162  0.000	15.988  0.000
OBS: 53700.2  r  NULL	40031.328  0.000	15.994  0.000
OBS: 53700.2  i  NULL	44136.714  0.000	15.888  0.000
OBS: 53700.2  i  NULL	43974.408  0.000	15.892  0.000
OBS: 53700.2  u  NULL	2532.795  0.000	18.991  0.000
OBS: 53700.2  u  NULL	2472.863  0.000	19.017  0.000
OBS: 53700.2  z  NULL	41039.305  0.000	15.967  0.000
OBS: 53700.2  z  NULL	40813.139  0.000	15.973  0.000
OBS: 53700.2  g  NULL	14125.375  0.000	17.125  0.000
OBS: 53700.2  g  NULL	13970.116  0.000	17.137  0.000
OBS: 53700.6  V  NULL	26424.088  0.000	16.445  0.000
