SNID: SN2012fr
SURVEY: NULL
FILTERS: UBVgriRI
REDSHIFT_FINAL: 0.0054 +- 0.0010
PEAKMJD: 56241.0
	
NOBS: 1127
NVAR: 7
VARLIST:  MJD  FLT FIELD   FLUXCAL	 FLUXCALERR	   MAG	   MAGERR

OBS: 56252.2  R  NULL	1235947.433  0.000	12.270  0.000
OBS: 56252.2  I  NULL	744731.974  0.000	12.820  0.000
OBS: 56253.2  g  NULL	990831.945  0.000	12.510  0.000
OBS: 56253.2  r  NULL	824138.115  0.000	12.710  0.000
OBS: 56253.2  i  NULL	401790.811  0.000	13.490  0.000
OBS: 56253.2  B  NULL	1028016.298  0.000	12.470  0.000
OBS: 56253.2  V  NULL	1224616.199  0.000	12.280  0.000
OBS: 56253.2  R  NULL	1076465.214  0.000	12.420  0.000
OBS: 56253.2  I  NULL	648634.434  0.000	12.970  0.000
OBS: 56253.2  U  NULL	973643.570  0.000	12.529  0.000
OBS: 56253.5  U  NULL	899497.582  0.000	12.615  0.000
OBS: 56253.5  V  NULL	1268235.776  0.000	12.242  0.000
OBS: 56254.0  B  NULL	928966.387  0.000	12.580  0.000
OBS: 56254.0  U  NULL	847227.414  0.000	12.680  0.000
OBS: 56254.0  V  NULL	1247383.514  0.000	12.260  0.000
OBS: 56254.2  B  NULL	990831.945  0.000	12.510  0.000
OBS: 56254.2  B  NULL	981747.943  0.000	12.520  0.000
OBS: 56254.2  I  NULL	879022.517  0.000	12.640  0.000
OBS: 56254.2  I  NULL	870963.590  0.000	12.650  0.000
OBS: 56254.2  R  NULL	1306170.888  0.000	12.210  0.000
OBS: 56254.2  R  NULL	1294195.841  0.000	12.220  0.000
OBS: 56254.2  V  NULL	1306170.888  0.000	12.210  0.000
OBS: 56254.2  V  NULL	1213388.850  0.000	12.290  0.000
OBS: 56254.2  g  NULL	912010.839  0.000	12.600  0.000
OBS: 56254.2  r  NULL	824138.115  0.000	12.710  0.000
OBS: 56254.2  i  NULL	413047.502  0.000	13.460  0.000
OBS: 56254.2  B  NULL	954992.586  0.000	12.550  0.000
OBS: 56254.2  V  NULL	1202264.435  0.000	12.300  0.000
OBS: 56254.2  R  NULL	1028016.298  0.000	12.470  0.000
OBS: 56254.2  I  NULL	642687.717  0.000	12.980  0.000
OBS: 56255.2  g  NULL	879022.517  0.000	12.640  0.000
OBS: 56255.2  r  NULL	862978.548  0.000	12.660  0.000
OBS: 56255.2  i  NULL	369828.180  0.000	13.580  0.000
OBS: 56255.2  B  NULL	870963.590  0.000	12.650  0.000
OBS: 56255.2  V  NULL	1137627.286  0.000	12.360  0.000
OBS: 56255.2  R  NULL	1037528.416  0.000	12.460  0.000
OBS: 56255.2  I  NULL	597035.287  0.000	13.060  0.000
OBS: 56256.2  B  NULL	870963.590  0.000	12.650  0.000
